i,latency_ms
1994,150.512
1995,24.550
1996,181.431
1997,30.732
1998,13.329
1999,43.892
2000,12.728
2001,99.929
2002,157.740
2003,42.637
2004,102.730
2005,123.512
2006,92.265
2007,41.218
2008,48.182
2009,10.645
2010,468.457
2011,206.398
2012,241.417
2013,137.710
2014,383.365
2015,276.768
2016,38.641
2017,47.735
2018,12.497
2019,80.020
2020,106.690
2021,28.576
2022,25.172
2023,168.675
2024,64.645
2025,31.683
2026,33.168
2027,102.553
2028,300.974
2029,180.277
2030,178.253
2031,471.271
2032,23.048
2033,144.456
2034,23.141
2035,20.741
2036,70.556
2037,152.668
2038,289.761
2039,103.998
2040,132.020
2041,40.776
2042,47.775
2043,112.621
2044,255.376
2045,101.771
2046,351.113
2047,116.805
2048,42.887
2049,198.620
2050,443.067
2051,126.296
2052,384.111
2053,285.140
2054,262.808
2055,238.047
2056,144.043
2057,29.437
2058,128.954
2059,261.206
2060,177.670
2061,60.100
2062,321.126
2063,34.737
2064,72.988
2065,26.655
2066,129.175
2067,171.178
2068,201.736
2069,50.060
2070,61.627
2071,29.723
2072,117.964
2073,51.271
2074,412.498
2075,174.238
2076,335.411
2077,79.782
